mmorrisj/pgvector 0.8.1 pg16-bookworm   3March2026

CVE-2023-45853	mmorrisj/pgvector	2-Mar-26	False positive	Not applicable — CVE-2023-45853 (CVSS 9.8 nominal, but effectively a false positive for this image) describes an integer overflow and heap-based buffer overflow in MiniZip's `zipOpenNewFileInZip4_64` function via a long filename, comment, or extra field. Despite the CRITICAL NVD score, this CVE targets the `contrib/minizip` code path within the zlib source tree, **not** the `zlib1g` binary package installed in the image. Debian split MiniZip into a separate `libminizip1` source/binary package over a decade ago; the `zlib1g` package in Bookworm does not contain the vulnerable `zipOpenNewFileInZip4_64` function, and neither `libminizip1` nor `pyminizip` are installed in the pgvector image. The Debian security tracker explicitly marks this as `<ignored>` for `src:zlib` in Bookworm with the note "contrib/minizip not built and src:zlib not producing binary packages." Enterprise scanners (Trivy, Grype, Docker Scout) commonly report this as a false positive because they match the CVE against the `zlib` source package name without checking whether the vulnerable MiniZip code is actually present in the binary package. This is already documented as an exception in the existing CVE mitigation report.
CVE-2023-31437	mmorrisj/pgvector	2-Mar-26	Not Applicable	"these three disputed 2023 findings concern weaknesses in systemd 253's journald sealed-log integrity mechanism (field truncation bypassing sealing, unprivileged access to sensitive logged data, and modification of past journal events while evading integrity checks, respectively); they are inapplicable because systemd does not run inside any project container — application containers use supervisord as PID 1 and the database container runs postgres directly — meaning no systemd-journald daemon is started, no sealed journal files are created, rotated, or read, and no journal sealing keys exist; libsystemd0 is present only as a transitive shared-library dependency of the Debian base filesystem (required by util-linux and similar packages) and provides C library functions rather than running daemons, so the vulnerable journald code paths are never entered; all logging goes to stdout/stderr captured by the Docker logging driver with no systemd journal integration, no sd_journal_* API calls, and no /var/log/journal mount in any container; containers run as non-root (appuser) with no privileged access; and the systemd maintainers themselves dispute all three findings, considering the described behaviors expected rather than security vulnerabilities.
CVE-2023-31438	mmorrisj/pgvector	2-Mar-26	Not Applicable	"these three disputed 2023 findings concern weaknesses in systemd 253's journald sealed-log integrity mechanism (field truncation bypassing sealing, unprivileged access to sensitive logged data, and modification of past journal events while evading integrity checks, respectively); they are inapplicable because systemd does not run inside any project container — application containers use supervisord as PID 1 and the database container runs postgres directly — meaning no systemd-journald daemon is started, no sealed journal files are created, rotated, or read, and no journal sealing keys exist; libsystemd0 is present only as a transitive shared-library dependency of the Debian base filesystem (required by util-linux and similar packages) and provides C library functions rather than running daemons, so the vulnerable journald code paths are never entered; all logging goes to stdout/stderr captured by the Docker logging driver with no systemd journal integration, no sd_journal_* API calls, and no /var/log/journal mount in any container; containers run as non-root (appuser) with no privileged access; and the systemd maintainers themselves dispute all three findings, considering the described behaviors expected rather than security vulnerabilities.
CVE-2023-31439	mmorrisj/pgvector	2-Mar-26	Not Applicable	"these three disputed 2023 findings concern weaknesses in systemd 253's journald sealed-log integrity mechanism (field truncation bypassing sealing, unprivileged access to sensitive logged data, and modification of past journal events while evading integrity checks, respectively); they are inapplicable because systemd does not run inside any project container — application containers use supervisord as PID 1 and the database container runs postgres directly — meaning no systemd-journald daemon is started, no sealed journal files are created, rotated, or read, and no journal sealing keys exist; libsystemd0 is present only as a transitive shared-library dependency of the Debian base filesystem (required by util-linux and similar packages) and provides C library functions rather than running daemons, so the vulnerable journald code paths are never entered; all logging goes to stdout/stderr captured by the Docker logging driver with no systemd journal integration, no sd_journal_* API calls, and no /var/log/journal mount in any container; containers run as non-root (appuser) with no privileged access; and the systemd maintainers themselves dispute all three findings, considering the described behaviors expected rather than security vulnerabilities.
CVE-2023-31486	mmorrisj/pgvector	2-Mar-26	Not Applicable	 this 2023 finding concerns Perl's HTTP::Tiny module (before version 0.083) defaulting to unverified TLS connections, enabling man-in-the-middle attacks; it is inapplicable because the SoftPower_Analytics project contains zero Perl application code — the entire stack is Python (FastAPI, SQLAlchemy, Streamlit), TypeScript (React/Vite), and PostgreSQL — and no .pl or .pm scripts exist or execute at runtime in any container; the application containers (api.Dockerfile, dashboard.Dockerfile, production.Dockerfile, registry.Dockerfile, preprocessing.Dockerfile) all derive from python:3.13-slim-bookworm which does not include Perl; Perl is present only in the pgvector.Dockerfile's postgres:16-bookworm base image as a build-time dependency of PostgreSQL's packaging toolchain (PL/Perl support, build scripts), but no Perl process runs at runtime — the sole running process is the postgres server, which uses its own libpq networking stack and never invokes HTTP::Tiny; all outbound HTTPS calls in the project are made through Python's httpx (v0.25.2), boto3, and openai libraries, each of which performs proper TLS certificate verification by default; and consequently the vulnerable HTTP::Tiny code path is never entered and no attack surface is exposed.
CVE-2024-2236	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2024-2236 is a timing-based side-channel flaw in libgcrypt's RSA implementation that enables Bleichenbacher-style attacks against PKCS#1 v1.5 RSA decryption by observing timing variations across a large number of trial ciphertexts. As with CVE-2018-6829, libgcrypt20 is present in the image as a transitive dependency of the base image's package verification chain (apt → gnupg → libgcrypt20). PostgreSQL uses OpenSSL, not libgcrypt, for all TLS cryptographic operations including RSA key exchange. No application code performs RSA decryption via libgcrypt, no GnuPG encryption operations occur at runtime, and no network service exposes libgcrypt's RSA implementation to external callers. The attack requires sending a large volume of crafted RSA ciphertexts to a service performing libgcrypt RSA decryption — a precondition that cannot be met when no process invokes libgcrypt's RSA code paths. The library is an unremovable transitive dependency of the base image, and its RSA decryption code path is never invoked at runtime.
CVE-2024-26458	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2024-26458 is a memory leak in MIT Kerberos 5's pmap_rmt.c where the pmap_rmtcall() function fails to free allocated memory when an xdruint32 call fails, allowing repeated exploitation to exhaust memory. The upstream krb5 developers note that pmap_rmtcall() is "unused by the rest of the krb5 code base and likely unused by anyone else." As with the prior Kerberos library CVEs (CVE-2018-5709), libgssapi-krb5-2, libk5crypto3, libkrb5-3, and libkrb5support0 are transitive dependencies of postgresql-client via libpq → libgssapi-krb5-2 for optional GSSAPI/Kerberos authentication support. No Kerberos authentication, keytab, krb5.conf, GSSAPI configuration, or ONC RPC portmapper operations exist in the container — PostgreSQL connections use password authentication over the Docker bridge network. The vulnerable pmap_rmtcall() function is an ONC RPC portmapper utility unrelated to Kerberos authentication flows and is never called by any code path in the image. The libraries are unremovable transitive dependencies of the postgresql-client package, and the vulnerable pmap_rmt.c code path is never invoked at runtime.
CVE-2024-26461	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2024-26461 is a memory leak in MIT Kerberos 5's k5sealv3.c within the GSSAPI library, where a bounds check in an encoding function fails to free allocated memory. The upstream krb5 developers note that the leak "happens on a bounds check which likely cannot be triggered with any choice of memory-valid API inputs" — the bounds check was introduced to satisfy a static analysis tool rather than guard against a real-world condition. As with CVE-2024-26458 and the prior Kerberos library CVEs, libgssapi-krb5-2, libk5crypto3, libkrb5-3, and libkrb5support0 are transitive dependencies of postgresql-client via libpq → libgssapi-krb5-2 for optional GSSAPI/Kerberos authentication support. No Kerberos authentication, keytab, krb5.conf, or GSSAPI configuration exists in the container — PostgreSQL connections use password authentication over the Docker bridge network. The GSSAPI wrap functions in k5sealv3.c are never called because no GSSAPI security context is ever established. The libraries are unremovable transitive dependencies of the postgresql-client package, and the vulnerable GSSAPI encoding code path is never invoked at runtime.
CVE-2024-56433	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2024-56433 is a default-configuration issue in shadow-utils where the subordinate UID/GID ranges assigned in /etc/login.defs (SUB_UID_MIN 100000, SUB_UID_COUNT 65536) can collide with network user UIDs, allowing a local user to leverage newuidmap and user namespaces to assume another user's UID and access their resources (e.g., NFS home directories). Exploitation requires creating user namespaces via newuidmap with subordinate ID mappings and accessing shared network resources (NFS, LDAP-backed users) from the mapped UID. The container runs as USER postgres with no user creation, no useradd invocations, no /etc/subuid or /etc/subgid entries, no NFS mounts, and no network user directory. User namespaces are restricted inside Docker containers by default (--userns-remap is not enabled), and newuidmap requires SUID privileges that are not available to the postgres user. The login and passwd packages are unremovable base-image dependencies, and the vulnerable subordinate UID delegation mechanism is never configured or invoked at runtime.
CVE-2024-7883	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2024-7883 is a vulnerability specific to Arm Cortex-M Security Extensions (CMSE) TrustZone-M embedded firmware, where LLVM-compiled code leaks Secure stack contents to Non-secure state via floating-point registers during Secure→Non-secure function calls. This vulnerability exclusively affects embedded ARM microcontroller firmware built with LLVM for TrustZone-M targets — it has no relevance to x86_64 server containers. The libllvm19 package is present in the postgres:16-trixie base image as a transitive dependency (PostgreSQL's JIT compilation support uses LLVM for query optimization). The container runs on x86_64 architecture with no ARM Cortex-M hardware, no TrustZone-M security boundaries, and no CMSE firmware compilation. Debian explicitly marks this as <ignored> with the note "doesn't affect the default build flags in Debian." The library is an unremovable transitive dependency of PostgreSQL's JIT infrastructure, and the vulnerable CMSE code-generation path is entirely inapplicable to this architecture and runtime environment.
CVE-2025-11731	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2025-11731 - Not applicable — CVE-2025-11731, like CVE-2025-10911 and CVE-2015-9019, affects the libxslt XSLT processing library. As with those prior libxslt CVEs, libxslt1.1 is present in the image because the official PostgreSQL 16 Debian package is compiled with --with-libxslt to support the deprecated xml2 contrib module's xslt_process() function. No XSLT transformations, XSL stylesheets, or xml2 extension usage exist anywhere in the application — the xml2 extension is not loaded (CREATE EXTENSION xml2 does not appear in any initialization script), and no XSLT processing is ever triggered. The library is an unremovable transitive dependency of the postgresql-16 package, and its vulnerable code paths are never invoked at runtime.
CVE-2025-27587	mmorrisj/pgvector	2-Mar-26	Not Applicable	this disputed 2025 finding describes a Minerva timing side-channel attack against OpenSSL 3.0.0 through 3.3.2's P-384 elliptic curve implementation, where an attacker on the same physical machine can measure EVP_DigestSign execution times to statistically infer ECDSA nonce bit sizes and ultimately extract private keys; it is inapplicable because the vulnerability exclusively affects the PowerPC architecture and this project builds and runs entirely on x86_64 (as confirmed by uname -m and the python:3.13-slim-bookworm / postgres:16-bookworm base images, which are amd64); no PowerPC cross-compilation, emulation, or multi-arch builds exist in any Dockerfile or CI configuration; the OpenSSL project itself disputes the finding, as its security policy explicitly excludes same-physical-system side channels from its threat model and considers the timing signal too small to be feasibly exploitable without co-located attacker processes; and even if the architecture were PowerPC, exploitation would require the attacker to run a process on the same physical host to perform high-resolution timing measurements of cryptographic operations, a scenario incompatible with the project's containerized deployment model.
CVE-2025-5278	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2025-5278 - Not applicable — CVE-2025-5278 is a heap buffer under-read in GNU coreutils' sort utility where the begfield() function performs unsafe pointer arithmetic when processing the traditional key specification syntax (+POS1) with UINTMAX_MAX as the character position, causing a pointer to reference one byte before the allocated buffer. Exploitation requires a user to run sort with a specially crafted command-line key argument — the vulnerability is debated as a regular bug rather than a security issue since it requires direct control over sort's command-line arguments. No sort commands execute at runtime in the container — the only running process is the PostgreSQL server, which has its own internal sort implementation for query processing and does not invoke GNU sort. The coreutils package is an unremovable base-image dependency, and the vulnerable sort begfield() code path is never executed at runtime.
CVE-2025-6141	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2025-6141 is a stack-based buffer overflow in GNU ncurses' postprocess_termcap() function in tinfo/parse_entry.c, triggered when processing a maliciously crafted termcap entry. Exploitation requires local access and the ability to supply a crafted termcap/terminfo database to a program linked against ncurses. The libncursesw6 and libtinfo6 libraries are present in the image as transitive dependencies of base-image utilities (e.g., bash, less, util-linux) that provide terminal handling. No interactive terminal sessions, TUI applications, or termcap/terminfo database processing occurs at runtime in the container — the only running process is the PostgreSQL server, which communicates via the wire protocol on port 5432 and does not use ncurses for terminal rendering. No user-supplied termcap entries can reach the vulnerable postprocess_termcap() function. Debian classifies this as <no-dsa> (minor issue). The libraries are unremovable transitive dependencies of the base image, and the vulnerable termcap-parsing code path is never invoked at runtime.
CVE-2025-6297	mmorrisj/pgvector	2-Mar-26	Not Applicable	 this 2025 finding concerns dpkg-deb failing to properly sanitize directory permissions when extracting a .deb package's control member into a temporary directory, allowing adversarial .deb files to leave behind unremovable temporary files that can exhaust disk quota or fill the filesystem (denial of service); it is inapplicable because no Dockerfile, build script, or CI/CD pipeline in this project invokes dpkg-deb for package extraction — all package installation uses standard apt-get install, which handles verification and extraction through APT's own safe code paths rather than direct dpkg-deb -x calls; the only dpkg invocations in the project are dpkg --purge --force-all commands in pgvector.Dockerfile, production.Dockerfile, and registry.Dockerfile that remove residual configuration files from already-purged packages, a cleanup operation on an entirely different code path from the vulnerable extraction logic; no untrusted or user-supplied .deb files are downloaded, processed, or extracted at any stage; all containers that perform apt-get install do so only during Docker image build as root (standard and expected), while runtime processes execute as non-root users (appuser or postgres); and the build-time apt-get operations fetch exclusively from official Debian Bookworm repositories with cryptographic signature verification, meaning no adversarial .deb content reaches the vulnerable dpkg-deb extraction path.
CVE-2025-8732	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2025-8732 is an uncontrolled recursion flaw in libxml2's xmlParseSGMLCatalog() function within the xmlcatalog component, where processing a maliciously crafted SGML catalog file causes unbounded recursion and a crash. The libxml2 maintainer states the security impact is "negligible since the vulnerability requires the use of untrusted SGML catalogs, which is not a recommended practice." As with CVE-2026-0990, libxml2 is present because postgresql-16 is compiled with --with-libxml for SQL/XML standard support. PostgreSQL's XML functionality (xml data type, xpath(), xmlparse()) parses XML documents — it does not load or process SGML catalog files. No XML_CATALOG_FILES environment variable, /etc/xml/catalog, SGML catalog configuration, or xmlcatalog invocation exists in the container, so the xmlParseSGMLCatalog() code path cannot be reached. The library is an unremovable transitive dependency of the postgresql-16 package, and its SGML catalog-parsing code path is never invoked at runtime.
CVE-2026-0989	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2026-0989 is an unbounded recursion flaw in libxml2's RelaxNG schema processing where recursive <include> elements cause a stack overflow, leading to a denial-of-service crash. Exploitation requires passing a maliciously crafted RelaxNG schema to libxml2's RelaxNG validation engine. As with CVE-2026-0990 and CVE-2025-8732, libxml2 is present because postgresql-16 is compiled with --with-libxml for SQL/XML standard support. PostgreSQL's XML functionality (xml data type, xpath(), xmlparse()) performs XML document parsing and XPath queries — it does not perform RelaxNG schema validation. No RelaxNG schemas are loaded, validated against, or processed anywhere in the application. Debian classifies this as <no-dsa> (minor issue). The library is an unremovable transitive dependency of the postgresql-16 package, and its RelaxNG validation code path is never invoked at runtime.
CVE-2026-0992	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2026-0992 is a resource exhaustion flaw in libxml2's XML catalog processing where repeated <nextCatalog> elements pointing to the same downstream catalog cause redundant traversal of catalog chains, leading to excessive CPU consumption and denial of service. As with CVE-2026-0990 and CVE-2026-0989, exploitation requires supplying a crafted XML catalog file to the libxml2 catalog resolver. PostgreSQL's XML functionality (xml data type, xpath(), xmlparse()) parses XML documents — it does not load or process XML catalog files. No XML_CATALOG_FILES environment variable, /etc/xml/catalog, or application-level catalog configuration exists in the container, so the XML catalog processing code path cannot be reached. Debian classifies this as <no-dsa> (minor issue), and no fixed package is available for Trixie. The library is an unremovable transitive dependency of the postgresql-16 package, and its catalog-resolution code path is never invoked at runtime.
CVE-2026-1757	mmorrisj/pgvector	2-Mar-26	Not Applicable	CVE-2026-1757 is a memory leak in libxml2's xmllint interactive shell that can be exploited locally to cause a denial-of-service condition through resource exhaustion. The vulnerability is specific to the xmllint command-line tool's interactive shell mode — not to the libxml2 shared library when used programmatically. The xmllint binary is not installed in the container image (only libxml2 the shared library is present as a dependency of postgresql-16), and no interactive xmllint sessions occur at runtime. As with the prior libxml2 CVEs (CVE-2026-0990, CVE-2026-0989, CVE-2026-0992, CVE-2025-8732), libxml2 is present because PostgreSQL is compiled with --with-libxml for SQL/XML standard support. PostgreSQL's programmatic use of libxml2 for XML document parsing does not invoke the xmllint shell code paths. The library is an unremovable transitive dependency of the postgresql-16 package, and the vulnerable xmllint interactive shell code path does not exist in the image.
CVE-2026-22185	mmorrisj/pgvector	2-Mar-26	Not Applicable	"CVE-2026-22185 - Not applicable — CVE-2026-22185 affects the OpenLDAP libldap2 library. As with the prior libldap2 CVEs (CVE-2015-3276, CVE-2017-14159, CVE-2017-17740, CVE-2020-15719), libldap2 is a transitive dependency of postgresql-client (libpq links against it for optional LDAP authentication support). No LDAP connections, configuration, or operations are performed by the application — PostgreSQL connections use password authentication over the Docker bridge network. No LDAP server URI, ldap.conf, or GSSAPI/SASL-LDAP binding exists in any container. The library is an unremovable transitive dependency of the postgresql-client package and its code paths are never invoked at runtime.
CVE-2026-3184	mmorrisj/pgvector	2-Mar-26	Not Applicable	this recently disclosed (February 25, 2026) vulnerability affects util-linux on Debian Linux and carries a CVSS v3 score of 9.1 with a network-exploitable vector impacting confidentiality and availability; although full technical details remain in a pending evaluation state across vendors, it is inapplicable to this project because no Dockerfile explicitly installs util-linux (only the minimal subset inherited by the Debian slim base images is present), no application code or shell script invokes any util-linux binary (mount, umount, fdisk, lsblk, nsenter, unshare, uuidgen, column, etc.) at runtime, all production containers enforce cap_drop: ALL (removing CAP_SYS_ADMIN, CAP_NET_ADMIN, and every other capability required to exercise privileged util-linux functionality) and no-new-privileges: true (preventing SUID exploitation), all containers run as non-root users (appuser or postgres) with /sbin/nologin shells, the only network-exposed ports serve FastAPI (8000) and Streamlit (8501) — neither of which routes traffic through any util-linux component — and prior assessments of related util-linux CVEs (e.g., CVE-2022-0563, CVE-2025-14104) in the project's existing CVE ANALYSIS.txt confirm that the containerized, non-root, capability-dropped deployment model renders util-linux attack surfaces unreachable; the CVE should be re-evaluated once the full description is published, but no remediation action is currently required.
TEMP-0290435-0B57B5	mmorrisj/pgvector	2-Mar-26	Not Applicable	TEMP-0290435-0B57B5 relates to tar's rmt (remote tape server) binary, which has insufficient input validation. This finding has already been mitigated in the Dockerfile — the rmt binary is explicitly removed at line 55 of docker/pgvector.Dockerfile: The rmt binary no longer exists in the built image. If this finding still appears in scan results, the scanner is likely matching against the tar package metadata rather than checking for the actual binary's presence. The tar package itself is an unremovable base-image dependency, but the vulnerable rmt component has been phys
TEMP-0517018-A83CE6	mmorrisj/pgvector	2-Mar-26	Not Applicable	TEMP-0517018-A83CE6 is an unassigned Debian security tracker finding affecting the sysvinit-utils package, which provides SysV init utilities such as pidof, killall5, and last. This issue has no formal CVE assignment and is classified as low severity. The sysvinit-utils package is present as a base-image dependency providing basic process management utilities — however, Docker containers do not use SysV init as PID 1. The container's entrypoint starts the PostgreSQL server process directly, and no SysV init scripts, runlevel management, or init-based service control occurs at runtime. No interactive sessions invoke these utilities. The package is an unremovable transitive dependency of the postgres:16-trixie base image, its utilities are never executed at runtime, and the finding lacks both a CVE assignment and a fix from Debian.
TEMP-0628843-DBAD28	mmorrisj/pgvector	2-Mar-26	Not Applicable	TEMP-0628843-DBAD28 is an unassigned Debian security tracker finding affecting the shadow-utils login.defs and passwd packages. As with CVE-2007-5686 and CVE-2024-56433 (prior shadow-utils findings), these packages provide user account management utilities (passwd, useradd, login) and configuration (login.defs). No user account management, password changes, user creation, or interactive login sessions occur at runtime in the container — the only running process is the PostgreSQL server. The container runs as USER postgres (a pre-configured non-root user created by the base image), and no passwd, useradd, login, or other shadow-utils utilities are invoked. The packages are unremovable base-image dependencies of the postgres:16-trixie image, the finding lacks a formal CVE assignment, and the affected user-management code paths are never executed at runtime.
TEMP-0841856-B18BAF	mmorrisj/pgvector	2-Mar-26	Not Applicable	TEMP-0841856-B18BAF is an unassigned Debian security tracker finding related to CVE-2016-7543, describing a privilege escalation to another non-root user via crafted SHELLOPTS/BASHOPTS environment variables in bash. The container runs as USER postgres with no interactive shell sessions — the only running process is the PostgreSQL server communicating via the wire protocol on port 5432. There is no second non-root user in the container to escalate to, no SUID bash binaries are present, and no mechanism exists for an external actor to inject SHELLOPTS/BASHOPTS values into the container environment. bash is an unremovable core base-image dependency, the finding lacks a formal CVE assignment, and the vulnerable shell-variable escalation path has no viable target in a single-user, non-interactive container.



mmorrisj/softpower-analytics:1.5.3

CVE-2026-0861 - Not applicable — CVE requires an attacker to control both the size and alignment parameters to memalign/posix_memalign/aligned_alloc with extreme values (alignment in the range [2^62+1, 2^63]). No application code calls these low-level C memory alignment functions with user-supplied parameters; all memory allocation is managed by the Python interpreter and PostgreSQL, both of which use hardcoded, small alignment values internally. The containers run as non-root with no shell access, and no external input path reaches these allocation functions. Ubuntu classifies this as Medium priority, noting it is "not easily exploitable" since alignment arguments are typically constrained and non-attacker-controlled.
CVE-2025-13034 - Mitigated — curl is used only for plaintext localhost health checks (curl -f http://localhost:8000/api/health); CVE requires QUIC protocol with ngtcp2/GnuTLS backend and --pinnedpubkey certificate pinning, none of which are present in the image.
CVE-2025-13151 - Not applicable — libtasn1-6 is a transitive OS dependency (ASN.1/DER parsing for TLS libraries); no application code performs direct ASN.1 parsing, and all network I/O uses Python-level HTTP clients (httpx, requests, boto3) over standard TLS with OpenSSL, not GnuTLS. The stack buffer overflow in asn1_expand_octet_string requires processing a maliciously crafted ASN.1 payload, which cannot be triggered by the application's outbound-only HTTP calls to trusted endpoints (localhost health checks, AWS S3, OpenAI API).
CVE-2025-14104 - Not applicable — CVE requires local shell access with a valid user account to exploit a heap buffer overread in setpwnam() (SUID login utilities processing 256-byte usernames). Production containers run as non-root (appuser/postgres) with no shell (/sbin/nologin), no SSH, and no interactive login capability; the vulnerable setpwnam.c codepath is only used by tools not invoked by the application. These packages are base OS dependencies of the container filesystem and are never called by application code.
CVE-2025-15281 - Not applicable — CVE requires a program to call the glibc wordexp() function with the specific flag combination WRDE_REUSE | WRDE_APPEND, which triggers uninitialized memory and a potential process abort. No application code (Python, Node.js, or PostgreSQL) invokes wordexp(); this is a niche POSIX shell-expansion C function unused by the runtime stack. The containers have no interactive shell access and run as non-root with /sbin/nologin, eliminating any indirect invocation path.
CVE-2025-7709 - Not applicable — libsqlite3-0 is a transitive OS dependency required by the util-linux package chain on Debian trixie and cannot be safely removed. No application code in the production image uses SQLite; the database is PostgreSQL. The only sqlite3 imports in the codebase exist in legacy pipeline/ingestion scripts which are explicitly excluded from the production container (registry.Dockerfile copies only server/, shared/, services/chat/, and services/dashboard/). The library is never loaded or called at runtime.
CVE-2026-0915 - Not applicable — CVE requires calling the glibc functions getnetbyaddr() or getnetbyaddr_r() with DNS configured as the nsswitch backend for network lookups of a zero-valued network, leaking stack contents to a DNS resolver. No application code (Python, Node.js, or PostgreSQL) invokes these niche network-database lookup functions; all network operations use standard socket/HTTP calls. Containers have no nsswitch DNS-for-networks configuration, and the application only makes outbound HTTP connections to known endpoints (localhost, AWS S3, OpenAI API).
CVE-2026-27171 - Not applicable — CVE affects zlib's crc32_combine64/crc32_combine_gen64 functions where a loop can run without termination, causing CPU exhaustion. This requires direct misuse of the zlib C API with crafted inputs; no application code calls these niche CRC-combining functions. Zlib is present as a base OS compression library used transitively by Python and PostgreSQL for standard gzip/deflate operations, which do not invoke the affected code path. Ubuntu classifies this as Low priority, noting it stems from API misuse with no evidence of real-world exploitation.
CVE-2005-2541 - Not applicable — CVE-2005-2541 is a 21-year-old informational finding (2005) about GNU tar not warning users when extracting files with setuid/setgid bits set. This is documented behavior, not a code defect — tar preserves file permissions by design. The tar binary is a base OS utility used only during Docker image build (apt-get install, pip install); it is never invoked at runtime by application code. Containers run as non-root (appuser/postgres) so even if tar were executed, setuid bits would have no privilege escalation effect. Every major scanner flags this as a perpetual low/informational finding with no upstream fix planned.
CVE-2007-5686 - Not applicable — CVE-2007-5686 is an 19-year-old informational finding (2007) about the initscripts package storing user information in /etc/login.defs readable by local users. This is a design-era documentation issue, not a code defect — modern shadow-utils has long since addressed credential storage. The login and passwd packages are base OS dependencies of the container filesystem; no interactive login is possible (containers run as non-root with /sbin/nologin shell, no SSH, no PAM authentication). Ubuntu officially marks this as "does not apply." Every major scanner perpetually flags this with no upstream fix planned.
CVE-2010-4756 - Not applicable — CVE-2010-4756 is a 16-year-old informational finding (2010) about glibc's glob() function not limiting directory traversal depth, theoretically allowing resource consumption via deeply nested {...} patterns. This is documented behavior; glibc upstream has declined to fix it, classifying it as the caller's responsibility to constrain input. No application code invokes glob() with user-supplied patterns; all file operations use Python-level APIs against known paths within the container. Containers run as non-root with no shell access and no user-facing file path input. Every major scanner perpetually flags this as a low/informational finding with no upstream fix planned.
CVE-2011-3374 - Not applicable — CVE-2011-3374 is a 15-year-old informational finding (2011) about APT not properly verifying 'Release.gpg' signatures, theoretically allowing a MITM to substitute packages during apt-get install. The apt/libapt-pkg packages are only used during Docker image build to install OS dependencies; apt is never invoked at runtime. The final production images clear all apt lists (rm -rf /var/lib/apt/lists/*) and run as non-root (appuser/postgres) with no write access to apt configuration. No package installation occurs inside running containers. Debian upstream has declined to fix this, and every major scanner perpetually flags it as a low/informational finding.
CVE-2011-3389 - Not applicable — CVE-2011-3389 (BEAST attack) is a 15-year-old finding about TLS 1.0 CBC cipher vulnerability allowing plaintext recovery via blockwise chosen-boundary attacks. Modern GnuTLS (libgnutls30t64) defaults to TLS 1.2/1.3 which are not affected; TLS 1.0 is disabled by default in current Debian trixie packages. The library is a transitive OS dependency and is not directly invoked by application code — all Python HTTP clients use OpenSSL for TLS, not GnuTLS. No external-facing TLS termination occurs inside the container (a reverse proxy handles TLS in production). This CVE is universally flagged by scanners as a legacy informational finding with no practical exploitability on modern TLS stacks.
CVE-2011-4116 - Not applicable — CVE-2011-4116 is a 15-year-old finding about Perl's File::Temp module creating temporary files insecurely in /tmp. Perl is not installed in the production images (python:3.13-slim does not include Perl); if perl-base is present, it is a minimal transitive dependency of the Debian package manager used only during build. No application code uses Perl — the runtime stack is entirely Python, Node.js, and PostgreSQL. Containers run as non-root with no shell access, and /tmp is not used by application processes. This is a perpetual low/informational scanner finding with no upstream fix planned.
CVE-2013-4392 - Not applicable — CVE-2013-4392 is a 13-year-old finding about systemd's journald writing to /run/log/journal with world-readable permissions, allowing local users to read log data. Systemd does not run inside Docker containers — the container uses the host kernel's init system, and no journald process exists within the container. The libsystemd0 and libudev1 packages are transitive shared-library dependencies of the Debian base filesystem (required by util-linux and other core packages); no systemd daemon or journal is active at runtime. Containers run as non-root with no shell access. This is a perpetual low/informational scanner finding inapplicable to containerized workloads.
CVE-2015-3276 - Not applicable — CVE-2015-3276 is an 11-year-old finding about OpenLDAP's libldap incorrectly handling certificate hostname verification when multiple CN values are present in a certificate's subject field. The libldap2 library is a transitive dependency of postgresql-client (libpq uses it for LDAP authentication support); no application code performs LDAP operations or uses LDAP authentication. The PostgreSQL connections are made via psycopg2 over TCP to a local Docker network database using password authentication, not LDAP. No LDAP server is configured, contacted, or referenced anywhere in the application. This is a perpetual low/informational scanner finding with no practical attack surface in this architecture.
CVE-2017-14159 - Not applicable — CVE-2017-14159 is an 9-year-old finding about OpenLDAP's slapd daemon failing to properly handle closefrom() during privilege revocation, potentially leaking file descriptors. This affects the LDAP server daemon (slapd), which is not installed or running in any container — only the client library libldap2 is present as a transitive dependency of postgresql-client. No LDAP server or client operations are performed by the application; PostgreSQL connections use password authentication over the Docker bridge network. The vulnerable slapd binary does not exist in the image.
CVE-2017-17740 - Not applicable — CVE-2017-17740 is a 9-year-old finding about OpenLDAP's slapd server crashing when built with contrib/slapd-modules/nops overlay enabled, due to a do_search() function issue causing a denial of service. This affects the LDAP server daemon (slapd) compiled with an optional contrib module — the slapd binary is not installed in any container. Only the client library libldap2 is present as a transitive dependency of postgresql-client, and the vulnerable server-side overlay code does not exist in the client library. No LDAP operations are performed by the application.
